,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,binary,lat,lc,location,lon,obs_date
0,167,112,554,547,443,475,427,418,394,383,0,9.700592343,2,Vembanad,76.37849346,2019-01-24
1,199,136,570,593,430,475,465,453,416,425,0,9.673553053,2,Vembanad,76.39493263,2019-01-24
2,232,152,576,602,432,471,560,539,513,512,0,9.655047758,2,Vembanad,76.39538179,2019-01-24
3,187,128,627,673,464,480,447,446,402,421,0,9.627649142,2,Vembanad,76.41262945,2019-01-24
4,176,129,570,634,475,491,445,445,401,408,0,9.613096434,2,Vembanad,76.38496133,2019-01-24
5,172,124,569,562,415,458,409,399,368,357,0,9.597106422,2,Vembanad,76.38199689,2019-01-24
6,178,120,582,616,458,459,422,408,389,389,0,9.588392764,2,Vembanad,76.40418528,2019-01-24
7,176,125,658,689,509,500,444,433,379,376,0,9.572402752,2,Vembanad,76.40005303,2019-01-24
8,152,102,629,721,483,570,406,405,360,358,0,9.556592403,2,Vembanad,76.36061699,2019-01-24
9,204,129,641,772,521,753,595,625,528,529,0,9.53233789,2,Vembanad,76.35459828,2019-01-24
10,1357,631,665,908,598,1283,2689,2973,3050,3247,0,9.665827541,3,Vembanad,76.39187836,2019-01-24
11,707,347,658,688,512,853,1526,1613,1024,1612,0,9.647412078,2,Vembanad,76.38801561,2019-01-24
12,871,441,729,839,621,814,1236,1459,1136,1636,0,9.646423931,2,Vembanad,76.42062445,2019-01-24
13,1126,532,674,870,602,1158,2190,2443,2380,2599,0,9.64166286,3,Vembanad,76.38639864,2019-01-24
14,658,337,638,721,539,841,1416,1536,1240,1551,0,9.64103404,3,Vembanad,76.38756645,2019-01-24
15,901,459,674,810,585,1056,1863,2014,1678,2205,0,9.635554316,3,Vembanad,76.38972241,2019-01-24
16,1305,606,739,978,660,1286,2586,2835,2854,3117,0,9.635464485,3,Vembanad,76.39062072,2019-01-24
17,1437,633,688,976,567,1328,3184,3543,3506,3726,0,9.607796374,3,Vembanad,76.36699503,2019-01-24
18,1123,515,689,993,590,1179,2600,2565,3270,2750,0,9.603664124,3,Vembanad,76.36645604,2019-01-24
19,1057,507,485,602,401,768,1996,2571,2644,2738,1,9.522186927,1,Vembanad,76.36313227,2019-01-24
20,481,269,680,849,568,698,1164,1208,2142,1200,0,9.657113883,3,Vembanad,76.39304617,2019-01-24
21,294,181,657,764,478,534,661,771,1550,783,0,9.615072728,2,Vembanad,76.42340923,2019-01-24
22,460,250,606,748,498,666,991,1344,2434,1278,0,9.594950465,4,Vembanad,76.36465941,2019-01-24
23,719,302,572,791,478,774,1676,1946,3274,2052,1,9.586236807,1,Vembanad,76.36726452,2019-01-24
24,1006,457,623,944,521,966,2471,2736,4476,3129,0,9.58111641,4,Vembanad,76.36555772,2019-01-24
25,620,287,592,866,507,829,1691,1758,2958,1826,0,9.564138251,3,Vembanad,76.3586407,2019-01-24
26,877,394,603,874,497,965,2225,2609,4352,2788,0,9.552549984,3,Vembanad,76.35621525,2019-01-24
27,746,326,609,940,528,998,1869,2163,3356,2222,0,9.546351609,4,Vembanad,76.35504744,2019-01-24
28,669,293,647,887,529,885,1636,1901,3130,1934,0,9.54527363,4,Vembanad,76.35486777,2019-01-24
29,511,284,619,866,554,873,1515,1261,2530,1170,0,9.529283618,4,Vembanad,76.3549576,2019-01-24
30,1172,677,681,849,687,999,1772,1951,2494,2116,1,9.701131332,1,Vembanad,76.38810544,2019-01-24
31,1233,646,683,789,606,997,1823,2233,2238,2462,1,9.697717734,1,Vembanad,76.40014286,2019-01-24
32,1645,912,683,795,702,1101,2159,2532,2250,2736,1,9.679392102,1,Vembanad,76.38226639,2019-01-24
33,1223,647,619,768,567,928,1634,1815,1868,1872,1,9.664030911,1,Vembanad,76.40714972,2019-01-24
34,1776,1067,739,980,776,1189,2158,2632,2854,2909,1,9.649029046,1,Vembanad,76.37975111,2019-01-24
35,2017,1209,758,957,1026,1485,1974,2199,2322,2509,1,9.643728985,1,Vembanad,76.42421771,2019-01-24
36,2177,1371,816,996,1104,1504,1865,2080,2156,2384,1,9.642291681,1,Vembanad,76.42035496,2019-01-24
37,1554,805,659,790,625,975,2201,2725,2862,2976,1,9.626301669,1,Vembanad,76.37552902,2019-01-24
38,1986,1061,652,845,620,1248,2427,2900,2964,3222,1,9.606089575,1,Vembanad,76.36268312,2019-01-24
39,1693,968,512,664,548,1036,2088,2446,2520,2743,1,9.564317914,1,Vembanad,76.35396946,2019-01-24
40,81,67,315,369,244,255,150,154,145,134,0,9.703017794,2,Vembanad,76.36942048,2019-02-23
41,71,61,253,266,190,203,128,133,123,108,0,9.670498781,2,Vembanad,76.39717842,2019-02-23
42,56,41,325,388,234,214,148,145,135,122,0,9.636811958,2,Vembanad,76.39960387,2019-02-23
43,67,60,249,247,184,159,112,96,93,98,0,9.614084581,2,Vembanad,76.37211543,2019-02-23
44,147,78,307,385,208,284,378,378,162,340,0,9.611030309,2,Vembanad,76.40122084,2019-02-23
45,59,39,341,469,258,225,150,154,144,124,0,9.597106422,2,Vembanad,76.41361759,2019-02-23
46,65,61,325,377,231,212,118,126,118,111,0,9.581565568,2,Vembanad,76.418199,2019-02-23
47,49,49,215,249,171,175,129,137,130,119,0,9.571055279,2,Vembanad,76.37130694,2019-02-23
48,49,45,245,279,176,177,114,122,121,96,0,9.560904316,2,Vembanad,76.38639864,2019-02-23
49,57,48,301,399,240,237,142,143,122,122,0,9.540602391,2,Vembanad,76.37642734,2019-02-23
50,344,198,349,432,320,397,505,500,626,592,1,9.703017794,1,Vembanad,76.36250345,2019-02-23
51,427,238,321,438,355,548,771,810,807,813,0,9.648310393,3,Vembanad,76.41954647,2019-02-23
52,920,444,346,596,385,863,1683,1907,2480,2089,0,9.639057746,3,Vembanad,76.418199,2019-02-23
53,222,118,248,306,232,340,387,513,477,413,0,9.621360935,3,Vembanad,76.385141,2019-02-23
54,1063,504,327,632,320,842,2499,3358,4336,3186,0,9.61345576,3,Vembanad,76.42906861,2019-02-23
55,387,182,338,522,316,554,949,1036,1156,1109,0,9.611389635,3,Vembanad,76.4099345,2019-02-23
56,640,298,367,614,354,800,1524,1639,2360,1844,0,9.60168783,3,Vembanad,76.40598191,2019-02-23
57,1385,574,315,617,300,1053,3548,4257,4380,4451,0,9.564317914,3,Vembanad,76.35819154,2019-02-23
58,825,358,302,492,255,670,1880,2542,1310,2401,0,9.55758055,3,Vembanad,76.35756272,2019-02-23
59,1794,1042,456,752,852,1429,2057,2347,2576,2720,1,9.521378444,1,Vembanad,76.36537806,2019-02-23
60,222,136,286,443,281,292,367,502,1100,393,0,9.614982896,3,Vembanad,76.37058829,2019-02-23
61,283,135,339,529,299,387,565,746,1288,721,0,9.614084581,3,Vembanad,76.39636994,2019-02-23
62,316,160,346,518,312,469,813,971,1438,961,0,9.613815086,3,Vembanad,76.40705989,2019-02-23
63,321,182,345,558,297,380,734,782,1976,953,0,9.594950465,3,Vembanad,76.36474924,2019-02-23
64,157,84,346,482,296,342,420,525,894,479,0,9.590009731,3,Vembanad,76.409665,2019-02-23
65,143,99,282,377,254,280,276,303,706,313,0,9.581026579,3,Vembanad,76.36645604,2019-02-23
66,560,287,335,594,310,436,1006,1178,2646,1156,0,9.573211236,3,Vembanad,76.41846849,2019-02-23
67,142,82,342,550,263,324,349,345,1320,371,0,9.569887469,3,Vembanad,76.4031073,2019-02-23
68,669,313,350,684,343,680,1610,1920,3120,2155,1,9.546082114,1,Vembanad,76.38981224,2019-02-23
69,543,274,334,610,297,627,1509,1566,2878,1711,1,9.542848179,1,Vembanad,76.38334437,2019-02-23
70,2002,1108,440,690,550,1091,2559,2965,3156,3265,1,9.705263582,1,Vembanad,76.39053089,2019-02-23
71,1730,892,370,507,355,932,2388,2693,2800,3083,1,9.697717734,1,Vembanad,76.360078,2019-02-23
72,1775,971,435,688,515,1058,2581,3103,3046,3285,1,9.668971645,1,Vembanad,76.40723955,2019-02-23
73,1534,720,327,573,332,934,2579,3177,2868,3565,1,9.660347818,1,Vembanad,76.38711729,2019-02-23
74,1482,638,374,691,419,1094,2847,3250,3648,3466,1,9.654957926,1,Vembanad,76.40670056,2019-02-23
75,1609,1108,555,777,761,1001,1963,2187,2144,2327,1,9.635015327,1,Vembanad,76.42313973,2019-02-23
76,2349,1593,566,811,861,1263,2398,2411,2624,2849,1,9.617588011,1,Vembanad,76.36618654,2019-02-23
77,716,367,312,539,387,514,899,1145,2058,1158,1,9.584979166,1,Vembanad,76.42242108,2019-02-23
78,1591,763,353,616,364,965,2569,3003,3262,3292,1,9.578960453,1,Vembanad,76.42296007,2019-02-23
79,1523,895,468,777,830,1446,1970,2222,2392,2533,1,9.558568696,1,Vembanad,76.42233125,2019-02-23
80,45,43,508,601,399,361,219,229,162,161,0,9.702838131,2,Vembanad,76.3651984,2019-11-20
81,60,31,416,556,324,320,163,181,159,179,0,9.676247999,2,Vembanad,76.40247848,2019-11-20
82,50,23,443,558,357,345,210,217,161,157,0,9.644088311,2,Vembanad,76.4031073,2019-11-20
83,43,33,491,604,401,378,211,224,152,161,0,9.624774533,2,Vembanad,76.39457331,2019-11-20
84,50,27,455,550,358,337,222,220,156,160,0,9.608694689,2,Vembanad,76.37427138,2019-11-20
85,50,36,454,537,380,375,226,205,167,150,0,9.597286085,2,Vembanad,76.36807301,2019-11-20
86,67,43,431,503,323,321,227,237,162,182,0,9.562341621,2,Vembanad,76.40490393,2019-11-20
87,64,46,385,438,270,292,235,219,168,172,0,9.562072126,2,Vembanad,76.36250345,2019-11-20
88,52,29,411,425,266,288,204,196,147,152,0,9.561443305,2,Vembanad,76.38603931,2019-11-20
89,81,77,408,428,245,299,260,291,186,285,0,9.536200646,2,Vembanad,76.3700493,2019-11-20
90,402,192,352,493,285,727,945,1011,628,968,0,9.698526218,2,Vembanad,76.39690893,2019-11-20
91,1358,562,458,752,354,1022,2966,3401,3504,3666,0,9.691968516,3,Vembanad,76.36609671,2019-11-20
92,657,293,533,701,401,718,1575,1703,2254,1684,0,9.668881813,3,Vembanad,76.39223769,2019-11-20
93,355,151,429,635,363,549,858,1266,1378,953,0,9.656215568,3,Vembanad,76.39017156,2019-11-20
94,1481,622,461,781,436,1271,3113,3379,3344,3616,0,9.639956061,3,Vembanad,76.41730068,2019-11-20
95,382,178,376,444,285,585,1013,1111,789,1052,0,9.638249262,3,Vembanad,76.41541422,2019-11-20
96,272,145,357,429,282,393,578,591,796,629,0,9.617228684,3,Vembanad,76.42799064,2019-11-20
97,543,234,500,711,386,723,1241,1637,2324,1668,0,9.591177541,3,Vembanad,76.409665,2019-11-20
98,688,345,465,753,424,710,1443,1708,2844,1827,1,9.542848179,1,Vembanad,76.38334437,2019-11-20
99,1511,697,375,538,249,737,2462,3126,2546,3232,1,9.520839455,1,Vembanad,76.36942048,2019-11-20
100,253,112,468,633,362,491,702,718,1150,799,0,9.693136326,3,Vembanad,76.38972241,2019-11-20
101,646,266,502,785,379,678,1395,1592,2872,1587,0,9.668971645,3,Vembanad,76.39214786,2019-11-20
102,160,99,394,465,300,422,452,584,902,446,0,9.642201849,2,Vembanad,76.40984467,2019-11-20
103,241,127,444,651,361,499,737,724,1308,691,0,9.636272969,3,Vembanad,76.38127824,2019-11-20
104,340,140,371,543,323,550,846,997,2110,1217,0,9.630164425,3,Vembanad,76.41792951,2019-11-20
105,256,105,483,642,408,500,726,737,1208,746,0,9.59638777,3,Vembanad,76.41586338,2019-11-20
106,270,118,501,644,380,483,721,834,1422,855,0,9.594231813,3,Vembanad,76.41361759,2019-11-20
107,341,155,404,573,331,526,906,1072,1626,1013,0,9.576535002,3,Vembanad,76.41721085,2019-11-20
108,264,114,436,594,360,564,668,723,1262,778,0,9.542488853,3,Vembanad,76.37606801,2019-11-20
109,934,342,419,724,310,763,2285,2886,4244,2904,0,9.530451428,3,Vembanad,76.35432878,2019-11-20
110,1271,566,381,647,304,968,2395,2686,3130,3147,1,9.7027483,1,Vembanad,76.38370369,2019-11-20
111,2045,1129,529,778,591,1033,2441,2795,3250,3281,1,9.694753294,1,Vembanad,76.3632221,2019-11-20
112,1642,861,312,503,318,883,2225,2591,2730,2931,1,9.673912379,1,Vembanad,76.41146164,2019-11-20
113,1548,692,401,580,325,779,2269,2848,2710,3140,1,9.666546194,1,Vembanad,76.39080038,2019-11-20
114,1455,664,422,552,346,733,2206,2936,2296,3075,1,9.653071464,1,Vembanad,76.37957144,2019-11-20
115,1176,490,361,603,299,838,2210,2621,2640,2789,1,9.647322247,1,Vembanad,76.40580225,2019-11-20
116,1575,721,371,537,324,866,2473,3098,2856,3430,1,9.621360935,1,Vembanad,76.3731934,2019-11-20
117,1447,590,310,494,271,758,2412,2910,2620,3254,1,9.615162559,1,Vembanad,76.43005676,2019-11-20
118,1562,1016,753,917,863,1208,1941,2122,1964,2376,1,9.58578765,1,Vembanad,76.36187463,2019-11-20
119,1634,819,602,767,552,1045,2477,3190,2586,3341,1,9.577253654,1,Vembanad,76.35819154,2019-11-20
120,116,88,341,338,279,252,228,233,201,212,0,9.701670321,2,Vembanad,76.38280538,2020-01-19
121,108,91,310,336,263,268,241,240,223,224,0,9.68927357,2,Vembanad,76.39196819,2020-01-19
122,81,67,328,385,222,208,147,156,161,135,0,9.633937349,2,Vembanad,76.40714972,2020-01-19
123,108,90,354,451,259,250,205,207,253,190,0,9.621360935,2,Vembanad,76.41406675,2020-01-19
124,192,151,288,399,312,339,322,338,239,311,0,9.608784521,2,Vembanad,76.39807674,2020-01-19
125,103,96,195,273,177,196,174,189,177,189,0,9.600250526,2,Vembanad,76.40193949,2020-01-19
126,68,56,165,218,144,149,124,135,135,133,0,9.588392764,2,Vembanad,76.38864443,2020-01-19
127,79,64,154,205,142,150,137,148,127,134,0,9.576445171,2,Vembanad,76.40355646,2020-01-19
128,114,120,137,185,150,167,186,212,135,211,0,9.558389033,2,Vembanad,76.39699876,2020-01-19
129,164,98,196,281,226,274,267,245,247,246,0,9.548058408,2,Vembanad,76.37085778,2020-01-19
130,294,145,337,449,278,373,629,745,904,709,0,9.670947938,3,Vembanad,76.39394449,2020-01-19
131,992,447,400,700,401,1060,2322,2584,2432,2748,0,9.666456362,3,Vembanad,76.39259701,2020-01-19
132,708,321,394,563,328,742,1502,1690,1728,1858,0,9.664210574,3,Vembanad,76.39574112,2020-01-19
133,1160,540,464,706,428,1104,2366,2636,2654,2976,0,9.652532475,3,Vembanad,76.41954647,2020-01-19
134,1298,574,375,672,331,1018,2962,3430,3650,3655,0,9.650556182,3,Vembanad,76.38235622,2020-01-19
135,1213,504,334,642,343,1047,2977,3428,3372,3692,0,9.642561176,3,Vembanad,76.41146164,2020-01-19
136,930,435,360,639,411,917,2250,2588,2360,2473,1,9.63106274,1,Vembanad,76.37966127,2020-01-19
137,219,127,267,421,246,291,399,426,822,454,0,9.6263915,3,Vembanad,76.42215159,2020-01-19
138,448,225,318,533,294,617,1289,1433,1500,1438,0,9.607796374,3,Vembanad,76.39133937,2020-01-19
139,325,187,195,296,191,327,491,568,758,591,1,9.556861897,1,Vembanad,76.35729322,2020-01-19
140,495,239,376,673,355,583,1195,1409,2194,1454,0,9.664480068,3,Vembanad,76.39708859,2020-01-19
141,260,132,288,442,233,317,648,610,1482,504,0,9.643459491,3,Vembanad,76.3865783,2020-01-19
142,252,125,298,497,264,332,531,627,1116,627,0,9.618935484,3,Vembanad,76.37642734,2020-01-19
143,289,147,276,491,269,418,746,868,1382,896,0,9.613276097,3,Vembanad,76.39322583,2020-01-19
144,170,99,280,427,233,273,408,431,836,420,0,9.607706542,3,Vembanad,76.37121711,2020-01-19
145,787,326,332,673,292,794,2313,2799,3614,3030,0,9.596926759,3,Vembanad,76.36394076,2020-01-19
146,141,85,291,371,220,266,356,436,845,463,0,9.59638777,3,Vembanad,76.38388336,2020-01-19
147,541,258,325,578,299,499,984,1327,2462,1761,0,9.581655399,3,Vembanad,76.36636621,2020-01-19
148,115,77,177,231,162,206,288,290,546,285,0,9.569797637,3,Vembanad,76.3800206,2020-01-19
149,77,55,157,289,141,163,204,259,525,284,0,9.553358468,3,Vembanad,76.36708486,2020-01-19
150,492,231,353,418,244,523,1016,1086,480,1197,0,9.665378384,3,Vembanad,76.40104118,2020-01-19
151,743,494,386,546,475,496,1017,1216,1440,1246,1,9.705263582,1,Vembanad,76.36187463,2020-01-19
152,1535,715,350,540,347,815,2313,2810,2686,3140,1,9.68514132,1,Vembanad,76.41801934,2020-01-19
153,1707,916,475,714,620,1120,2135,2432,2496,2636,1,9.657742704,1,Vembanad,76.41712102,2020-01-19
154,1112,532,273,425,264,647,1871,2290,2240,2513,1,9.634117012,1,Vembanad,76.42125327,2020-01-19
155,1975,1101,420,576,606,1008,1972,2270,2592,2637,1,9.616869358,1,Vembanad,76.36807301,2020-01-19
156,2097,1451,492,739,763,1187,1868,2018,2470,2153,1,9.603933618,1,Vembanad,76.35944918,2020-01-19
157,1193,535,338,553,335,820,2056,2439,2656,2712,1,9.583811356,1,Vembanad,76.3632221,2020-01-19
158,1103,602,249,337,270,717,1614,1839,1644,1938,1,9.553717794,1,Vembanad,76.35576609,2020-01-19
159,1293,575,280,507,316,788,2182,2634,2754,2975,1,9.529553113,1,Vembanad,76.35396946,2020-01-19
160,170,96,677,698,478,507,501,520,458,514,0,9.676786988,2,Vembanad,76.39538179,2020-12-14
161,146,84,660,648,491,494,436,429,385,374,0,9.631511898,2,Vembanad,76.41280911,2020-12-14
162,130,93,756,843,597,567,426,410,363,342,0,9.630164425,2,Vembanad,76.40131067,2020-12-14
163,128,79,703,722,520,510,377,375,315,324,0,9.602586145,2,Vembanad,76.39574112,2020-12-14
164,140,86,776,818,591,545,434,417,346,362,0,9.597645411,2,Vembanad,76.41092265,2020-12-14
165,137,77,691,686,502,526,458,445,388,392,0,9.587135122,2,Vembanad,76.36995947,2020-12-14
166,143,77,649,614,464,463,441,432,377,389,0,9.555604256,2,Vembanad,76.36043733,2020-12-14
167,129,75,610,537,393,413,377,370,321,350,0,9.554616109,2,Vembanad,76.38460201,2020-12-14
168,144,76,672,661,467,489,432,432,391,388,0,9.533146374,2,Vembanad,76.35882036,2020-12-14
169,159,94,671,683,483,498,471,460,418,425,0,9.530361597,2,Vembanad,76.36438991,2020-12-14
170,625,274,628,735,480,665,1271,1458,1642,1382,0,9.701221164,3,Vembanad,76.36097632,2020-12-14
171,925,401,700,842,533,981,2067,2325,2264,2463,0,9.696819419,3,Vembanad,76.37885279,2020-12-14
172,1127,504,697,835,525,1074,2334,2528,1924,2779,0,9.674720863,3,Vembanad,76.3934055,2020-12-14
173,1658,696,735,1003,594,1330,3554,4106,4040,4403,0,9.655227421,3,Vembanad,76.38711729,2020-12-14
174,1583,694,745,1007,585,1389,3589,3925,3970,4249,0,9.64516629,3,Vembanad,76.38208673,2020-12-14
175,645,304,634,738,477,587,989,1157,1572,1124,0,9.559646675,2,Vembanad,76.40553275,2020-12-14
176,528,236,642,690,496,683,976,1188,1366,1175,0,9.55407712,2,Vembanad,76.3569339,2020-12-14
177,1825,1042,780,998,893,1504,2253,2527,2680,2918,1,9.523085243,1,Vembanad,76.36268312,2020-12-14
178,1758,1057,775,969,890,1296,1872,2154,2224,2444,1,9.522276759,1,Vembanad,76.36385093,2020-12-14
179,1589,970,758,914,817,1235,1939,2204,2424,2429,1,9.522007264,1,Vembanad,76.36645604,2020-12-14
180,358,169,627,747,491,588,941,1116,1682,1188,0,9.697178745,3,Vembanad,76.38217656,2020-12-14
181,413,219,734,859,543,713,1239,1260,2154,1422,0,9.65280197,3,Vembanad,76.38792577,2020-12-14
182,331,143,688,816,534,629,918,1120,1644,1065,0,9.63753061,3,Vembanad,76.38271555,2020-12-14
183,409,231,739,861,587,718,1026,1012,1860,981,0,9.628098299,2,Vembanad,76.40580225,2020-12-14
184,333,167,705,826,534,659,1138,1171,1744,1059,0,9.61049132,3,Vembanad,76.36789334,2020-12-14
185,563,287,681,841,527,729,1275,1369,2496,1587,0,9.57698416,3,Vembanad,76.36106615,2020-12-14
186,395,161,620,738,477,589,962,1108,1770,1139,0,9.568989154,3,Vembanad,76.35971867,2020-12-14
187,809,358,671,899,543,863,1837,2270,3686,2351,0,9.552729647,3,Vembanad,76.35657457,2020-12-14
188,570,245,684,835,515,696,1419,1585,2800,1615,0,9.545543125,3,Vembanad,76.35504744,2020-12-14
189,400,181,673,763,533,677,1042,1309,2356,1053,0,9.521468275,3,Vembanad,76.37984094,2020-12-14
190,1701,930,607,706,553,941,2203,2723,2916,2981,1,9.695022788,1,Vembanad,76.36358143,2020-12-14
191,1826,1150,800,893,792,1010,2226,2694,2192,2746,1,9.676247999,1,Vembanad,76.39268685,2020-12-14
192,2079,1086,733,928,622,1256,2962,3412,3466,3698,1,9.652262981,1,Vembanad,76.38118841,2020-12-14
193,1881,836,597,786,500,1119,3007,3501,3430,3820,1,9.632589876,1,Vembanad,76.37885279,2020-12-14
194,1446,680,530,683,397,833,2539,3434,3340,3548,1,9.561892463,1,Vembanad,76.42152277,2020-12-14
195,1184,520,738,900,530,1032,2549,3078,3294,3314,1,9.551292343,1,Vembanad,76.40373612,2020-12-14
196,1240,597,572,688,446,777,1744,2081,2008,2127,1,9.545004136,1,Vembanad,76.39017156,2020-12-14
197,256,149,634,770,567,844,883,944,846,765,1,9.524432716,1,Vembanad,76.38738679,2020-12-14
198,1665,828,679,854,602,1095,2416,2806,2786,3104,1,9.519941139,1,Vembanad,76.35549659,2020-12-14
199,744,433,609,644,462,693,1251,1391,763,1816,1,9.519042824,1,Vembanad,76.38379352,2020-12-14
200,67,42,467,456,330,333,257,253,220,213,0,9.693495652,2,Vembanad,76.3914292,2021-03-14
201,92,83,520,583,391,379,310,300,270,256,0,9.683075195,2,Vembanad,76.38208673,2021-03-14
202,54,39,397,400,246,253,187,174,150,145,0,9.624145712,2,Vembanad,76.38567999,2021-03-14
203,65,38,531,588,378,354,240,228,191,179,0,9.597286085,2,Vembanad,76.40688023,2021-03-14
204,56,42,430,477,295,269,195,194,162,155,0,9.59225552,2,Vembanad,76.38963257,2021-03-14
205,56,38,396,430,256,252,189,194,156,170,0,9.588482595,2,Vembanad,76.39044106,2021-03-14
206,56,39,400,412,258,249,194,184,170,171,0,9.576085844,2,Vembanad,76.39592078,2021-03-14
207,58,36,406,383,271,264,201,200,170,157,0,9.569977301,2,Vembanad,76.38675796,2021-03-14
208,56,36,403,424,261,259,208,199,169,173,0,9.549495712,2,Vembanad,76.36717469,2021-03-14
209,61,38,459,490,295,284,185,166,164,139,0,9.533326037,2,Vembanad,76.35891019,2021-03-14
210,451,205,504,666,440,523,790,858,1804,1133,0,9.703017794,3,Vembanad,76.38307487,2021-03-14
211,1087,484,498,756,458,1057,2318,2625,2592,2804,0,9.653251127,3,Vembanad,76.42053462,2021-03-14
212,1314,600,472,674,422,1038,2802,3161,2792,3448,0,9.653071464,3,Vembanad,76.38289521,2021-03-14
213,753,451,449,613,452,584,945,1107,1304,1173,0,9.644178143,2,Vembanad,76.41253961,2021-03-14
214,1270,482,419,684,333,1011,3461,4107,4108,4352,0,9.63402718,3,Vembanad,76.41352776,2021-03-14
215,1383,678,460,691,414,1114,2949,3319,3226,3861,0,9.631422066,3,Vembanad,76.37975111,2021-03-14
216,1408,640,531,825,464,1153,3154,3419,3896,3664,0,9.576804497,3,Vembanad,76.36016783,2021-03-14
217,1443,630,459,762,407,1134,3127,3790,3740,4071,0,9.576535002,3,Vembanad,76.35998817,2021-03-14
218,1542,727,437,603,404,797,2331,3139,2878,3346,1,9.518683498,1,Vembanad,76.37606801,2021-03-14
219,1542,727,448,586,408,797,2331,3139,2668,3346,1,9.518683498,1,Vembanad,76.37615784,2021-03-14
220,705,303,440,672,362,669,1611,1943,3296,1886,0,9.617767674,3,Vembanad,76.42781097,2021-03-14
221,422,188,467,673,412,638,1088,1282,1910,1333,0,9.617228684,3,Vembanad,76.41667186,2021-03-14
222,446,212,442,656,354,622,1513,1522,2384,1734,0,9.614803233,3,Vembanad,76.3848715,2021-03-14
223,276,132,505,692,406,522,868,909,1552,788,0,9.609772668,3,Vembanad,76.41936681,2021-03-14
224,272,140,515,688,412,548,749,813,1408,839,0,9.609682836,3,Vembanad,76.41837866,2021-03-14
225,256,116,500,648,386,522,779,858,1188,814,0,9.605550586,3,Vembanad,76.40723955,2021-03-14
226,576,263,481,753,386,609,1263,1365,2622,1472,0,9.577163823,3,Vembanad,76.36106615,2021-03-14
227,932,365,480,801,397,801,2167,2505,4120,2700,0,9.572133257,3,Vembanad,76.35900002,2021-03-14
228,240,130,482,603,349,460,615,664,1074,668,0,9.532607385,3,Vembanad,76.360078,2021-03-14
229,230,121,427,524,325,428,680,735,1122,681,0,9.521647938,3,Vembanad,76.37984094,2021-03-14
230,2010,1046,524,747,567,1050,2497,3074,3264,3326,1,9.70220931,1,Vembanad,76.38792577,2021-03-14
231,2411,1906,855,946,928,1200,1961,2345,2232,2647,1,9.66690552,1,Vembanad,76.40840736,2021-03-14
232,2696,2152,901,1126,1186,1477,2204,2544,2508,2844,1,9.665917373,1,Vembanad,76.41155147,2021-03-14
233,1528,773,460,589,466,1026,1658,1966,1626,2276,1,9.658012198,1,Vembanad,76.41550405,2021-03-14
234,1942,905,593,1076,571,1394,3085,3474,4072,3835,1,9.653161296,1,Vembanad,76.4150549,2021-03-14
235,1584,834,548,780,619,1148,2221,2421,2452,2614,1,9.645795111,1,Vembanad,76.41442608,2021-03-14
236,1998,964,471,765,519,1199,2890,3473,3318,3748,1,9.622798239,1,Vembanad,76.42520586,2021-03-14
237,1738,841,393,675,370,1131,3254,3865,4072,4282,1,9.61049132,1,Vembanad,76.36627638,2021-03-14
238,1933,1001,483,729,563,1098,2823,3359,2916,3705,1,9.594321645,1,Vembanad,76.36142547,2021-03-14
239,1944,1160,490,747,563,1163,2342,2753,2812,2967,1,9.578241801,1,Vembanad,76.42421771,2021-03-14
240,173,132,773,1054,860,1255,830,824,630,527,0,-0.148626264,2,Winam,34.56128817,2020-01-17
241,204,143,700,1074,760,1344,1029,1048,831,712,0,-0.176204543,2,Winam,34.53110477,2020-01-17
242,96,72,788,1132,1266,1324,733,729,559,453,0,-0.18599618,2,Winam,34.67052331,2020-01-17
243,100,82,730,1096,1216,1319,742,746,569,418,0,-0.181684266,2,Winam,34.67959629,2020-01-17
244,121,101,626,1028,915,1329,952,954,733,642,0,-0.238098466,2,Winam,34.76996681,2020-01-17
245,894,445,371,597,500,806,1708,2068,1350,2094,0,-0.16308914,3,Winam,34.76134298,2020-01-17
246,1426,668,247,491,294,717,2534,3345,3182,3651,1,-0.22013216,1,Winam,34.80661807,2020-01-17
247,1678,864,279,607,497,972,2055,2383,2348,2695,0,-0.254537636,3,Winam,34.82817764,2020-01-17
248,1238,558,372,741,471,1053,2915,3704,2874,3621,0,-0.290470247,3,Winam,34.78910092,2020-01-17
