,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230905T221808_20230905T221832_050198_060AC4_31B8,1693952288000,COPERNICUS/S2_SR_HARMONIZED/20230905T023531_20230905T025556_T49MDN,1693882798033,0.0009,2023-09-05,RawaPening
54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231015T105857_20231015T105925_050774_061E82_52B9,1697367537000,COPERNICUS/S2_SR_HARMONIZED/20231015T023651_20231015T024948_T49MDM,1697338805703,14.359084,2023-10-15,RawaPening
55,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231015T105857_20231015T105925_050774_061E82_52B9,1697367537000,COPERNICUS/S2_SR_HARMONIZED/20231015T023651_20231015T024948_T49MDN,1697338791252,15.290755,2023-10-15,RawaPening
56,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231214T105855_20231214T105924_051649_063CA3_D38B,1702551535000,COPERNICUS/S2_SR_HARMONIZED/20231214T024111_20231214T025912_T49MDN,1702522788372,15.549263,2023-12-14,RawaPening
57,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240212T105853_20240212T105921_052524_065A69_802E,1707735533000,COPERNICUS/S2_SR_HARMONIZED/20240212T023831_20240212T025555_T49MDM,1707706804183,33.29601,2024-02-12,RawaPening
58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240412T105852_20240412T105921_053399_067A25_A155,1712919532000,COPERNICUS/S2_SR_HARMONIZED/20240412T023531_20240412T025006_T49MDN,1712890793878,29.928625,2024-04-12,RawaPening
59,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240502T221806_20240502T221830_053698_0685DF_2F6E,1714688286000,COPERNICUS/S2_SR_HARMONIZED/20240502T023551_20240502T025256_T49MDM,1714618809967,27.260748,2024-05-02,RawaPening
60,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240502T221806_20240502T221830_053698_0685DF_2F6E,1714688286000,COPERNICUS/S2_SR_HARMONIZED/20240502T023551_20240502T025256_T49MDN,1714618795522,19.038159,2024-05-02,RawaPening
61,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240611T105853_20240611T105922_054274_069A23_FC62,1718103533000,COPERNICUS/S2_SR_HARMONIZED/20240611T023551_20240611T025317_T49MDM,1718074813190,21.511412,2024-06-11,RawaPening
62,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240810T105851_20240810T105920_055149_06B896_C888,1723287531000,COPERNICUS/S2_SR_HARMONIZED/20240810T023551_20240810T025550_T49MDM,1723258808286,19.290437,2024-08-10,RawaPening
63,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240810T105851_20240810T105920_055149_06B896_C888,1723287531000,COPERNICUS/S2_SR_HARMONIZED/20240810T023551_20240810T025550_T49MDN,1723258793835,28.253537,2024-08-10,RawaPening
64,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240830T221803_20240830T221828_055448_06C38D_6B66,1725056283000,COPERNICUS/S2_SR_HARMONIZED/20240830T023551_20240830T025656_T49MDM,1724986805757,24.905823,2024-08-30,RawaPening
