,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
36,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200401T004017_20200401T004042_031927_03AFA8_B53B,1585701617000,COPERNICUS/S2_SR_HARMONIZED/20200401T165851_20200401T171339_T14QNG,1585761501736,3.536648,2020-04-01,Valsequillo
37,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200416T122521_20200416T122546_021169_0282BB_D934,1587039921000,COPERNICUS/S2_SR_HARMONIZED/20200416T165839_20200416T171354_T14QNF,1587057515616,5.444138,2020-04-16,Valsequillo
38,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200501T003919_20200501T003944_021381_028960_6BE3,1588293559000,COPERNICUS/S2_SR_HARMONIZED/20200501T165901_20200501T171329_T14QNF,1588353523249,2.399778,2020-05-01,Valsequillo
39,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200501T003919_20200501T003944_021381_028960_6BE3,1588293559000,COPERNICUS/S2_SR_HARMONIZED/20200501T165901_20200501T171329_T14QNG,1588353508989,8.673534,2020-05-01,Valsequillo
40,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200516T122617_20200516T122642_032590_03C657_2650,1589631977000,COPERNICUS/S2_SR_HARMONIZED/20200516T165849_20200516T171427_T14QNF,1589649519661,1.201701,2020-05-16,Valsequillo
41,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200516T122617_20200516T122642_032590_03C657_2650,1589631977000,COPERNICUS/S2_SR_HARMONIZED/20200516T165849_20200516T171427_T14QNG,1589649505394,4.338377,2020-05-16,Valsequillo
42,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200531T004020_20200531T004045_032802_03CCAB_CB9F,1590885620000,COPERNICUS/S2_SR_HARMONIZED/20200531T165901_20200531T171419_T14QNF,1590945526317,1.355353,2020-05-31,Valsequillo
43,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200531T004020_20200531T004045_032802_03CCAB_CB9F,1590885620000,COPERNICUS/S2_SR_HARMONIZED/20200531T165901_20200531T171419_T14QNG,1590945512066,13.35733,2020-05-31,Valsequillo
44,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200615T122525_20200615T122550_022044_029D64_C389,1592223925000,COPERNICUS/S2_SR_HARMONIZED/20200615T165849_20200615T171154_T14QNF,1592241522588,3.066055,2020-06-15,Valsequillo
45,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200615T122525_20200615T122550_022044_029D64_C389,1592223925000,COPERNICUS/S2_SR_HARMONIZED/20200615T165849_20200615T171154_T14QNG,1592241508320,2.898026,2020-06-15,Valsequillo
